Glioma,Meningioma,Metastatic,No Tumour,File Name,Total
0,1,0,0,volume_301_slice_74_jpg.rf.2537f3cf0f4b5c51208f4c5e638b818a.txt,1
1,1,0,0,volume_321_slice_109_jpg.rf.e248af4f880f618faa10849001e98543.txt,2
1,1,1,0,volume_31_slice_115_jpg.rf.f69852cacf3319bcce6048ef14a5aadb.txt,3
1,1,1,0,volume_197_slice_107_jpg.rf.b151e85548a8d8865fe4b9426cda40c5.txt,3
0,1,0,0,volume_128_slice_59_jpg.rf.75f9782ccc950b63db052fcbf89eb79c.txt,1
0,1,0,0,volume_351_slice_75_jpg.rf.fec57ec79ae8190236a8c78f06a8d7ec.txt,1
1,1,1,0,volume_248_slice_90_jpg.rf.ec98e88fcdf3437296fb5b88407aa620.txt,3
0,1,0,0,volume_225_slice_138_jpg.rf.173d977f51b0f0d4ef050b292a7918c0.txt,1
1,1,1,0,volume_267_slice_62_jpg.rf.c6916234d586b25ca74fd5cbb6aab40a.txt,3
1,1,1,0,volume_24_slice_38_jpg.rf.0d118e5e78f60358d4e58af5913dc23c.txt,3
0,1,1,0,volume_94_slice_53_jpg.rf.f8e700471c78de414abdee4ef88c2d4f.txt,2
0,1,0,0,volume_239_slice_120_jpg.rf.a0acffd909a3ae078cad81a81c674360.txt,1
0,0,1,0,volume_212_slice_137_jpg.rf.38e108cc784f2882156509ef5e44277a.txt,1
0,1,0,0,volume_367_slice_95_jpg.rf.6bfc70fda4ed66937cfbc2cf72a3dfe4.txt,1
0,1,1,0,volume_158_slice_60_jpg.rf.a2e115b9cb5b7ce5033137467bdf3c31.txt,2
1,1,1,0,volume_358_slice_55_jpg.rf.63f86111b3df0451f696b1b03ce2c57a.txt,3
1,1,1,0,volume_145_slice_66_jpg.rf.36cd7664c06ba9612b2014b3475f2aad.txt,3
1,1,1,0,volume_4_slice_68_jpg.rf.b05a093fce746f3586050f3e185e742e.txt,3
1,1,1,0,volume_25_slice_108_jpg.rf.2362b0cd49cf24a8b46f25db7cd74a06.txt,3
1,1,1,0,volume_92_slice_72_jpg.rf.de00fa9662beda089d7faf569e2303f2.txt,3
1,1,1,0,volume_122_slice_82_jpg.rf.417b3a3a55adfc9818f43dea32a01c47.txt,3
0,1,0,0,volume_192_slice_119_jpg.rf.8528f34e0cc5aef03e206f27c9e67e86.txt,1
1,1,1,0,volume_356_slice_84_jpg.rf.efa7aab1b418a4a36c377197d36b0908.txt,3
1,0,1,0,volume_326_slice_105_jpg.rf.0d92b0b8421ec53d73a7ced990e43450.txt,2
1,1,1,0,volume_47_slice_117_jpg.rf.90282f2d15584c4a5699e62859469007.txt,3
0,1,0,0,volume_45_slice_117_jpg.rf.9f1ec65f94dfc4f6a404892f3ea3dad2.txt,1
0,1,0,0,volume_64_slice_119_jpg.rf.c0632235262829b776915dec2a62ddb4.txt,1
0,1,0,0,volume_165_slice_104_jpg.rf.192cc4becdb3666fb59a891f774b014d.txt,1
0,1,1,0,volume_342_slice_123_jpg.rf.054120085b8bd3d17d1def0fa34ffce8.txt,2
1,1,1,0,volume_213_slice_50_jpg.rf.f8cc0063059ba23bb55451edc22ca700.txt,3
0,1,0,0,volume_54_slice_37_jpg.rf.5642db1eaf9aaa0a7c339b187f139968.txt,1
1,1,1,0,volume_93_slice_62_jpg.rf.c71c082b5f82bb4b0f68df736df279ef.txt,3
0,1,0,0,volume_364_slice_91_jpg.rf.223a4cac1e6a1057c5a152dd920e786f.txt,1
0,1,0,0,volume_64_slice_88_jpg.rf.4f6c1c9bc30fa18d44778424cec84196.txt,1
1,1,1,0,volume_119_slice_71_jpg.rf.2836bdbcb60e204d73476a1d129408de.txt,3
0,1,0,0,volume_47_slice_48_jpg.rf.4c444afcfeebe0fa95dc77b94b1f893f.txt,1
1,1,1,0,volume_11_slice_72_jpg.rf.65e632733c167a8620f115388b02d42d.txt,3
1,1,1,0,volume_299_slice_95_jpg.rf.db5a573890fa3305e080f7f6e4b2b7d5.txt,3
1,1,1,0,volume_130_slice_58_jpg.rf.819b5e12a3f219e56d01ef97b7eea43d.txt,3
0,1,0,0,volume_30_slice_71_jpg.rf.150f8e158615b7dd83ff25be6d29054f.txt,1
1,1,1,0,volume_213_slice_57_jpg.rf.adf31ac090dd348d8b3f5cf4479f9703.txt,3
0,1,0,0,volume_171_slice_60_jpg.rf.6dd38a3ffc4defa748eaa51b55470a7d.txt,1
1,1,1,0,volume_270_slice_98_jpg.rf.56792f6491e75487807b680f8e750bd4.txt,3
0,1,0,0,volume_46_slice_59_jpg.rf.c77c4bb491986ef815b3251706458375.txt,1
0,1,0,0,volume_239_slice_123_jpg.rf.72ca6a81156810d54176dbcc188e9593.txt,1
0,1,0,0,volume_368_slice_56_jpg.rf.e0972f821a70d74aa98e4b4fc30546b2.txt,1
0,1,0,0,volume_163_slice_60_jpg.rf.797725d50280c4557718fd3010515e01.txt,1
1,1,1,0,volume_77_slice_58_jpg.rf.63c89b6e2f1aa85b73267c7844c8af4b.txt,3
1,1,1,0,volume_316_slice_94_jpg.rf.f281a6e091fbed5411161842ec846436.txt,3
1,1,1,0,volume_58_slice_76_jpg.rf.afb6e47b4e0ff6d31373fb275d11c38d.txt,3
0,1,0,0,volume_136_slice_121_jpg.rf.ac1e824872f2ea38b8b3aa01ca006637.txt,1
0,1,0,0,volume_53_slice_59_jpg.rf.b5f37380ac4f5482274a097a626d83ed.txt,1
0,1,0,0,volume_236_slice_103_jpg.rf.f35eb64aa9e10b5b27322389da6a91d2.txt,1
1,1,1,0,volume_253_slice_81_jpg.rf.bb3d0c2edfa2f003095f787bf5135b1d.txt,3
1,1,1,0,volume_337_slice_89_jpg.rf.e5ec1e691025be090b0f6f7bfcd93818.txt,3
0,1,0,0,volume_296_slice_32_jpg.rf.02e88ace92bce7a1bdf181771e6f7179.txt,1
1,1,1,0,volume_285_slice_92_jpg.rf.26227dd6d3803b807aeb12126b306963.txt,3
1,1,1,0,volume_132_slice_92_jpg.rf.cd528bf293294e68bc76ceb8e4d1d3fd.txt,3
1,1,1,0,volume_167_slice_53_jpg.rf.384860316c882822c8582f514388800c.txt,3
1,1,1,0,volume_155_slice_46_jpg.rf.f70154b7b9f1e97d8865b209bab3593c.txt,3
1,1,1,0,volume_167_slice_58_jpg.rf.94c1f631f74938149839d497454f2a84.txt,3
1,1,1,0,volume_223_slice_84_jpg.rf.c78a29bd12d88f1183862b47896256db.txt,3
1,1,1,0,volume_333_slice_94_jpg.rf.342a4ce6de47ae439f8851c0b0fb7179.txt,3
1,1,1,0,volume_124_slice_43_jpg.rf.f912ad907af269f9c969b170c52aa1ef.txt,3
0,1,0,0,volume_98_slice_85_jpg.rf.5578f0e61764d430dabcdbbee7adacc1.txt,1
1,1,1,0,volume_122_slice_88_jpg.rf.3612fb801ad49ee3a2d173e80ebc0595.txt,3
1,1,1,0,volume_192_slice_86_jpg.rf.9ae95a9155cda692403e7396ddb00f2a.txt,3
0,1,0,0,volume_58_slice_35_jpg.rf.8575ef32e181f3db04245ef9c9cbeda6.txt,1
1,1,1,0,volume_2_slice_62_jpg.rf.a10d657b0d4fb8f3fef0e00d1e41ea6e.txt,3
0,1,1,0,volume_166_slice_97_jpg.rf.38c114684426ac62268cc6b4553f2fd8.txt,2
1,1,0,0,volume_294_slice_52_jpg.rf.a7732b345234c3a6a04c586100725f95.txt,2
1,1,1,0,volume_362_slice_31_jpg.rf.6aec526120c31b2239f425101f3143e5.txt,3
1,1,1,0,volume_138_slice_99_jpg.rf.1c6584278154693ef6a9eaef845fe4bc.txt,3
0,1,0,0,volume_358_slice_87_jpg.rf.470407d42ff6a392182807c13cf68a6a.txt,1
0,1,0,0,volume_72_slice_42_jpg.rf.f315a8dbf8c6983f59235cc2cca5f124.txt,1
0,1,0,0,volume_298_slice_60_jpg.rf.ebc9ee276b841af17ac7f45d1d2ff7a8.txt,1
1,1,1,0,volume_12_slice_61_jpg.rf.a33afd8f5e3f68f85c19505281f7bd06.txt,3
1,1,0,0,volume_275_slice_69_jpg.rf.54dc183d08c8dda3b2b3fff09c9f8016.txt,2
1,1,1,0,volume_143_slice_77_jpg.rf.086ccdfda49ba7f29cab2af0e7249bf6.txt,3
1,1,1,0,volume_291_slice_91_jpg.rf.29e9b1b3d3d0c915f4df8ffa2fa35b82.txt,3
1,1,1,0,volume_35_slice_68_jpg.rf.8c5f268f1a90a458ce697dee057d1fc8.txt,3
1,1,1,0,volume_183_slice_54_jpg.rf.af172972045906ff873ca3223e56bbe7.txt,3
0,1,0,0,volume_92_slice_55_jpg.rf.967d34907a82faa8fc13d5d0b1cad720.txt,1
1,1,1,0,volume_33_slice_103_jpg.rf.210f81ba79b8b94215e5721d6b70b555.txt,3
0,1,0,0,volume_94_slice_64_jpg.rf.36e4ee9e3a85c87359734c72dbc2e747.txt,1
0,1,0,0,volume_220_slice_126_jpg.rf.76a4b77659415fd55fb4dd6764828470.txt,1
1,1,1,0,volume_290_slice_109_jpg.rf.52fdd857641ff972bdc3efe0dcfc6571.txt,3
1,1,1,0,volume_355_slice_104_jpg.rf.7dc0ae096f052c6c2bfb76a5f1ab50f0.txt,3
1,1,1,0,volume_191_slice_82_jpg.rf.70baa47dfb179c7de5ef7b561339ac00.txt,3
1,1,1,0,volume_245_slice_74_jpg.rf.b56daf710a07ddbb738a5e619ed05c5f.txt,3
0,1,0,0,volume_215_slice_90_jpg.rf.a5abb2468e5aea337f2dce82cbacb8ee.txt,1
0,1,0,0,volume_91_slice_65_jpg.rf.bb973110d9fa4df55dd140960ebdf44a.txt,1
1,1,0,0,volume_266_slice_114_jpg.rf.2a4b53ce0bb2ce60aeb572041fff0ccb.txt,2
0,1,0,0,volume_9_slice_91_jpg.rf.615b98cc69d379faff2fed903e6882f9.txt,1
0,1,0,0,volume_196_slice_88_jpg.rf.1fa1e257c8245d63724d41bede9eac9c.txt,1
1,1,1,0,volume_38_slice_68_jpg.rf.561f3b87fd09287e847da6615e37d9ce.txt,3
1,1,0,0,volume_8_slice_32_jpg.rf.ed2a91d56259f84af8988f6525c1069e.txt,2
1,1,0,0,volume_327_slice_120_jpg.rf.98a506a44f064bb7306d486a26927ba3.txt,2
1,1,0,0,volume_266_slice_89_jpg.rf.667bfb4f9af7c094d211f216c8a996ee.txt,2
1,1,1,0,volume_258_slice_103_jpg.rf.2f8d9f779b1b1997dac832c20ac58b2d.txt,3
0,1,1,0,volume_28_slice_38_jpg.rf.149cb289ca8e0644757b60fcbae88989.txt,2
1,1,1,0,volume_220_slice_78_jpg.rf.b72a8e9834c49324af2965d44331a6ac.txt,3
0,1,0,0,volume_30_slice_68_jpg.rf.e6f96e23bb3c84d8d8d7adec9ea80332.txt,1
0,1,0,0,volume_273_slice_28_jpg.rf.5744e6144dcc3930c66c8c40a7e7eba2.txt,1
1,1,0,0,volume_300_slice_128_jpg.rf.b0d23d5482b8d3cd3426e3e2cb83573b.txt,2
1,1,1,0,volume_6_slice_98_jpg.rf.cd1c9347173b13291525bf657fb6c090.txt,3
0,1,0,0,volume_368_slice_116_jpg.rf.541a821df92bc35c6a239d758dbf3c31.txt,1
1,1,1,0,volume_111_slice_61_jpg.rf.3eea6abeb1fa2ee4697b576cadfebad6.txt,3
1,1,1,0,volume_16_slice_88_jpg.rf.388e7260a590fe3f1567a501bbed62e1.txt,3
1,1,1,0,volume_274_slice_94_jpg.rf.3a5d693d7064be509c27f1acc7507e9a.txt,3
0,1,0,0,volume_121_slice_61_jpg.rf.ec62f605338934bd5d1b2d45f9b715ae.txt,1
1,1,1,0,volume_100_slice_55_jpg.rf.4d12069fd93b8f98d3975f04dd19dc32.txt,3
1,1,1,0,volume_107_slice_91_jpg.rf.57b9c900522789c682d49934b125eda5.txt,3
0,1,0,0,volume_51_slice_120_jpg.rf.dee67c17f7209575082d8f3501f1fb22.txt,1
0,0,0,1,volume_257_slice_48_jpg.rf.7da31174d6b579a9bf3a01312c86cdf5.txt,0
1,1,1,0,volume_95_slice_88_jpg.rf.e7e94668203bfa0067a27632b4acf589.txt,3
0,1,0,0,volume_114_slice_130_jpg.rf.fc89b00def0704a2c6be5343a6793063.txt,1
1,1,1,0,volume_50_slice_70_jpg.rf.7907f6dba5eac9db90c3760d533380f3.txt,3
1,1,1,0,volume_121_slice_79_jpg.rf.79d1c8a1e22b528ee8549140577cd287.txt,3
0,1,0,0,volume_243_slice_77_jpg.rf.8b30575d98730a256af3346e7d16e019.txt,1
1,1,1,0,volume_134_slice_72_jpg.rf.af298a684e740a10699de78ff13f4200.txt,3
0,1,1,0,volume_334_slice_58_jpg.rf.ec3759df7dac06cee39360b7ec0fbaa2.txt,2
0,1,0,0,volume_22_slice_120_jpg.rf.811ab81f7e60f8e1575e56ae1c5426a0.txt,1
1,1,1,0,volume_106_slice_105_jpg.rf.87078cfa83a2c792f2640954ce5810c9.txt,3
0,1,0,0,volume_290_slice_70_jpg.rf.e1bb4d304a0048c7e93f99ea49b56c38.txt,1
0,0,0,1,volume_106_slice_38_jpg.rf.35280d61745a3c9c8a982af7e134f05a.txt,0
1,1,1,0,volume_75_slice_90_jpg.rf.b7ae4fc95abf74bdd4105595abaae832.txt,3
0,1,1,0,volume_244_slice_47_jpg.rf.e12b8b9e29ed5b020c6ba2a708f1f4ad.txt,2
1,1,1,0,volume_43_slice_52_jpg.rf.7902c61bf4e4d6bd4316907459fcb962.txt,3
0,0,0,1,volume_8_slice_72_jpg.rf.6711d62ebe95ff6bdc458f26dd2b1301.txt,0
1,1,1,0,volume_116_slice_63_jpg.rf.f4a345b74402cfeb384e8a6cd396387d.txt,3
0,1,0,0,volume_60_slice_37_jpg.rf.45d926975a26757831ea357bf6a1bf24.txt,1
1,1,1,0,volume_112_slice_48_jpg.rf.a5da206e8a4958d80e12f3d140c05b92.txt,3
1,1,1,0,volume_9_slice_52_jpg.rf.967fe6ec8fe060cd8af7f882b0ae6c38.txt,3
1,1,1,0,volume_26_slice_57_jpg.rf.76f8cfbdbfb9eb814624d47fe037749d.txt,3
0,0,0,1,volume_106_slice_42_jpg.rf.9c61af52fbf9819617326395a3188620.txt,0
0,1,0,0,volume_277_slice_102_jpg.rf.73237ed8825e0d789fff2aa250ffafbc.txt,1
0,1,0,0,volume_69_slice_68_jpg.rf.7649f3b99f0c18984b12e28798351631.txt,1
1,1,1,0,volume_337_slice_76_jpg.rf.d3b8720eae8320f31b7b267814ac2866.txt,3
1,1,1,0,volume_50_slice_55_jpg.rf.66657db807b371a3a89b534a2346dbe1.txt,3
0,1,0,0,volume_353_slice_64_jpg.rf.e7ce24288a1375709d8c886537bd1bc8.txt,1
0,1,0,0,volume_93_slice_86_jpg.rf.0413c2ba4a22586c7f7b896480d1268d.txt,1
1,1,1,0,volume_62_slice_106_jpg.rf.af0ef7d95a1cae53d32da96ac72c16d0.txt,3
0,1,0,0,volume_1_slice_108_jpg.rf.cd4aea6d4e8de67efc00d9801f02f648.txt,1
0,1,0,0,volume_186_slice_92_jpg.rf.0d5c357f33eb980a2b5e057da2af7333.txt,1
1,1,1,0,volume_151_slice_83_jpg.rf.54a45e86da78fb7715bba25cd5ff8cbd.txt,3
1,1,0,0,volume_305_slice_92_jpg.rf.c59c8eb24812a038e3430f448f60faff.txt,2
1,1,1,0,volume_135_slice_108_jpg.rf.4ff54b73cb92a2ac8d6bcf283cf305c7.txt,3
1,1,1,0,volume_49_slice_90_jpg.rf.2cff4898397acbef55d5d1c2111d82f9.txt,3
1,1,1,0,volume_301_slice_131_jpg.rf.545bc1341e29fa33fd29648b0c5b1920.txt,3
1,1,1,0,volume_333_slice_106_jpg.rf.9f4c0d28b4ee9a8ed08b8358ec8ff4ee.txt,3
1,1,1,0,volume_69_slice_91_jpg.rf.13748b4e477b71f64409d51c36240d58.txt,3
0,1,0,0,volume_57_slice_135_jpg.rf.c6916606f77a6156bf045011bbea761f.txt,1
0,1,0,0,volume_96_slice_51_jpg.rf.f6e1f16e07cc30070c3307db5b70c7f7.txt,1
1,1,1,0,volume_93_slice_61_jpg.rf.1d51fd1b635281baf4222426a5542e72.txt,3
0,1,0,0,volume_135_slice_63_jpg.rf.75f37c37d83061db78e32e2c70af219a.txt,1
0,1,0,0,volume_250_slice_36_jpg.rf.a8bc03af4430b91d49e4dee8dd1cdabc.txt,1
1,1,1,0,volume_244_slice_83_jpg.rf.0b63a7867c87c476496ea64cbaf3920e.txt,3
1,1,1,0,volume_320_slice_83_jpg.rf.2a5b9b04b4c81fda00e6b0cb034c45af.txt,3
1,1,1,0,volume_77_slice_71_jpg.rf.0b4d20fb3232b08c1b689591d4697161.txt,3
1,1,1,0,volume_91_slice_94_jpg.rf.9d7413ca6bde06e62a3b246b5c1ffb56.txt,3
0,1,1,0,volume_367_slice_84_jpg.rf.5a4ce7c9de5e429fb5a23b42e98eec70.txt,2
1,1,1,0,volume_235_slice_71_jpg.rf.ce4fe8566873c342144bc1bcb5d550ec.txt,3
1,1,1,0,volume_364_slice_72_jpg.rf.9475835d4f97106cb8f03e356b8fa955.txt,3
0,1,0,0,volume_40_slice_79_jpg.rf.7a089de3b186bdd258e3974228ba123f.txt,1
1,1,0,0,volume_291_slice_102_jpg.rf.4cf83781108e7c498680609fd2d9f54d.txt,2
1,1,1,0,volume_113_slice_87_jpg.rf.ec6a871ec17e573348049d4dbfeb7f10.txt,3
0,1,0,0,volume_137_slice_111_jpg.rf.4ee9f7b69fa78b3551a2a468f0bc1a17.txt,1
1,1,1,0,volume_193_slice_90_jpg.rf.5980954779c7a2087248892e570bb44b.txt,3
0,1,0,0,volume_85_slice_124_jpg.rf.f077b176239b55374bb694e570d8846f.txt,1
1,1,0,0,volume_267_slice_41_jpg.rf.60789171f7871c428ae71d7ef309d2fe.txt,2
1,1,1,0,volume_76_slice_97_jpg.rf.86b7dbc8a8ce7544663de367b62705b3.txt,3
0,1,0,0,volume_154_slice_78_jpg.rf.8fd84185b1a7c5f3b96ad40eb43a58ed.txt,1
1,1,1,0,volume_365_slice_106_jpg.rf.7cf8aa87010debff08de30c311b6d21f.txt,3
1,1,1,0,volume_365_slice_99_jpg.rf.0888f9664f867acd4ab907f30d70e5ce.txt,3
1,1,1,0,volume_233_slice_80_jpg.rf.0327990cc2db94dd9f84c47a137acf5e.txt,3
0,0,0,1,volume_103_slice_105_jpg.rf.d4e90385089165ce3abb8b42f46c9634.txt,0
1,1,1,0,volume_349_slice_84_jpg.rf.2fb119010859eae5f22e7c1ecc502b5e.txt,3
1,1,1,0,volume_216_slice_101_jpg.rf.b62578dc57805d204003e3beacd680de.txt,3
1,1,1,0,volume_214_slice_56_jpg.rf.8cbfcc7ab72219835777bcc88064985a.txt,3
0,1,0,0,volume_243_slice_84_jpg.rf.186e00e602eb6b179ac37c80c8c7f963.txt,1
0,0,0,1,volume_11_slice_114_jpg.rf.2b15cf2d45b0cb8c07b37dfbcda309b2.txt,0
1,1,1,0,volume_26_slice_79_jpg.rf.3a2c6f91a573cfe64a980d92ee1154bb.txt,3
1,1,0,0,volume_306_slice_118_jpg.rf.97d000480d2ff56994197a9276abb31d.txt,2
1,1,1,0,volume_365_slice_105_jpg.rf.6a9de0bedd0b799d0b632b01613c437f.txt,3
1,1,1,0,volume_175_slice_93_jpg.rf.f87ae52cef924d60b3d82c02d4139d95.txt,3
1,1,1,0,volume_348_slice_84_jpg.rf.82ad822c3bc7562405519c84d0fd341f.txt,3
1,1,1,0,volume_50_slice_76_jpg.rf.d579ee69a6a94f4bfca703408857bd88.txt,3
0,1,0,0,volume_71_slice_132_jpg.rf.c280e51a7f81bc4eba5e1cfe22eb110e.txt,1
0,1,0,0,volume_26_slice_83_jpg.rf.78831ee5077919edf30959ef914d6938.txt,1
0,1,0,0,volume_40_slice_72_jpg.rf.dfccc66e3b85a1c65d81d507e11e3846.txt,1
1,1,1,0,volume_261_slice_82_jpg.rf.8e117ea605d60bd10654a3eb850ee6ef.txt,3
0,1,0,0,volume_172_slice_56_jpg.rf.4be5b17808348f75df7cecc494253d06.txt,1
0,1,0,0,volume_192_slice_65_jpg.rf.76a3a5d32e53d6b8081b46e2ef7496e0.txt,1
1,1,1,0,volume_369_slice_127_jpg.rf.21fb18e394901d7a73a3ce499c79602d.txt,3
0,1,0,0,volume_74_slice_108_jpg.rf.67ed2c6e090e6ac348a15c0730e62e5e.txt,1
0,1,0,0,volume_8_slice_57_jpg.rf.8bd8b3b3a5bb49074b1782d741d62b80.txt,1
0,1,1,0,volume_353_slice_59_jpg.rf.d67cd9299a87650c22ea6a1d5ad5be50.txt,2
1,1,1,0,volume_236_slice_65_jpg.rf.1ae317feb7b330cdc2834f4e7d02b190.txt,3
0,1,1,0,volume_283_slice_111_jpg.rf.1e61ee5383d5e099322776bbc5a2998e.txt,2
0,1,1,0,volume_203_slice_77_jpg.rf.1aee88d0109fceae44b9044b5dfbdf41.txt,2
1,1,1,0,volume_208_slice_64_jpg.rf.be4428fb5f3fc9499ea03d6b0d09d4fd.txt,3
1,1,1,0,volume_66_slice_79_jpg.rf.b1cf99d0c73a3e7b23afa2be7fe179c6.txt,3
0,1,0,0,volume_155_slice_130_jpg.rf.a15afdfc5f01b42ef47f8b2b94c2bcb1.txt,1
1,1,1,0,volume_50_slice_94_jpg.rf.54522def39a649790c11f7a5f663be01.txt,3
0,1,0,0,volume_13_slice_69_jpg.rf.a888f0a0db00a7b4dfaa2884575d4bd0.txt,1
0,0,0,1,volume_103_slice_47_jpg.rf.66f343a46349fe7e9848b866fa3758f4.txt,0
0,1,1,0,volume_249_slice_66_jpg.rf.50a4b7cd16925aa8885d95877ec58af9.txt,2
0,1,0,0,volume_118_slice_96_jpg.rf.45547f3425d1100430f1b596a5121c62.txt,1
1,1,0,0,volume_271_slice_87_jpg.rf.5e457c483c894a771134f29a6f7d335b.txt,2
0,0,0,1,volume_26_slice_31_jpg.rf.ba16a124ecf9e639489885f6ca5a10ca.txt,0
1,1,1,0,volume_145_slice_41_jpg.rf.1f9f09550e3bb24b3be0a83e41c7fbb1.txt,3
1,1,1,0,volume_127_slice_65_jpg.rf.09a124468d6060d8085a03d294254c39.txt,3
1,1,1,0,volume_33_slice_97_jpg.rf.82fb8bd7f268d2c1b21cd665d9c3fe02.txt,3
1,1,1,0,volume_236_slice_42_jpg.rf.9ef68c1f12a33abf45ebfd6c9050a8a9.txt,3
0,1,1,0,volume_165_slice_34_jpg.rf.fdded5f85b632583711c164aeef5493c.txt,2
0,1,0,0,volume_46_slice_68_jpg.rf.096ccef0a579fdb90d1746599d0fe9e0.txt,1
1,1,0,0,volume_278_slice_87_jpg.rf.dc40b378b4c6ba09a432b761eb60cb40.txt,2
0,0,1,0,volume_183_slice_38_jpg.rf.ff334a2eec0e0ce83107eac6c9a124ec.txt,1
0,1,0,0,volume_220_slice_66_jpg.rf.32ed34d91b81180e2cf3c34912c2fe95.txt,1
1,1,1,0,volume_360_slice_111_jpg.rf.402fc135b6fbc7ebfe84f07ee1bb9bd6.txt,3
1,1,1,0,volume_69_slice_97_jpg.rf.28247d4ce4e7c81c0d6313476a0abdbf.txt,3
0,1,1,0,volume_107_slice_93_jpg.rf.bdd8c9875d8aa3c6f179a6a5dc9bdc4f.txt,2
0,1,0,0,volume_207_slice_120_jpg.rf.ac1525c5ce19eb9de91a17744587b6e4.txt,1
1,1,1,0,volume_145_slice_65_jpg.rf.a81ddb3d835efcabe43b9f6643ffafd6.txt,3
0,1,0,0,volume_164_slice_61_jpg.rf.29192220c2657cc601e79f12ec5e1026.txt,1
1,1,1,0,volume_77_slice_68_jpg.rf.1e55f2d30187631457ebceaf1a5f2d31.txt,3
1,1,1,0,volume_168_slice_73_jpg.rf.a9286e61009a8e0420b14d113876697d.txt,3
1,1,0,0,volume_185_slice_32_jpg.rf.9ab4c2cd80f0f73acf7b98237fdb2630.txt,2
0,1,0,0,volume_61_slice_47_jpg.rf.37750f32680f1cccccb41061289a0bf3.txt,1
0,0,1,0,volume_355_slice_136_jpg.rf.e260a38ad16597ed99d14d3129a5c3e3.txt,1
1,1,1,0,volume_131_slice_89_jpg.rf.c633a659aa68aae2cd8e6cbb3b77706d.txt,3
1,1,1,0,volume_362_slice_60_jpg.rf.b66d7691a4f4eb167e0c01e6b05c3edc.txt,3
1,1,1,0,volume_134_slice_83_jpg.rf.f60082c7d36a6b831126ced1c7761b91.txt,3
0,1,0,0,volume_85_slice_128_jpg.rf.b0281a2ed3fb330a3e961ab94dd3e235.txt,1
1,1,1,0,volume_98_slice_96_jpg.rf.3354cd5262b8e02510162e8de63e84fc.txt,3
0,1,1,0,volume_73_slice_96_jpg.rf.a144264755fcff83d85dcd1aa17d14b3.txt,2
1,1,0,0,volume_300_slice_88_jpg.rf.3a0410e06e0f966d65a13bace4c71246.txt,2
0,0,0,1,volume_306_slice_55_jpg.rf.1cf8769ddff837b114a02789c7e30ceb.txt,0
0,1,0,0,volume_244_slice_118_jpg.rf.1bbfbf77daa5c6eba25c90423b5cc4bd.txt,1
1,1,1,0,volume_138_slice_70_jpg.rf.1fef368108a48ac7d9983f5cb5f84c6f.txt,3
1,1,1,0,volume_16_slice_93_jpg.rf.6830aa86036653ae735cf567421f85d8.txt,3
1,1,1,0,volume_356_slice_57_jpg.rf.65925eb50a4dd2eb46eaef39733efecc.txt,3
0,1,0,0,volume_211_slice_30_jpg.rf.91c30fa91405b6cde018cf6b2f9d4cad.txt,1
0,1,0,0,volume_360_slice_86_jpg.rf.1db9560c882c72ebf9163a2519a8ed63.txt,1
0,1,0,0,volume_63_slice_67_jpg.rf.ab5f3174480202eb4847bfc5349b4ae2.txt,1
0,1,0,0,volume_135_slice_66_jpg.rf.6c9cdd66199aeb58cd8e974bdcd41562.txt,1
1,1,1,0,volume_166_slice_78_jpg.rf.a1e74008d0bc0dfdf0a708b8876b09d3.txt,3
1,1,1,0,volume_205_slice_93_jpg.rf.395df2f09418902362887f6b0edf9f72.txt,3
1,1,1,0,volume_151_slice_86_jpg.rf.ec212609c6f0b935b877e4a10b0e06a6.txt,3
0,1,0,0,volume_74_slice_57_jpg.rf.f116b5ef0f326264b15cf291477692f2.txt,1
1,1,0,0,volume_315_slice_125_jpg.rf.a32ed8751b6c836667977b6196d839b4.txt,2
0,1,1,0,volume_66_slice_103_jpg.rf.b690290b4cf7f7fb8779eb0eda05f3c9.txt,2
0,1,0,0,volume_39_slice_101_jpg.rf.a3d152ca6de43464c13a385b0669544e.txt,1
0,1,0,0,volume_369_slice_52_jpg.rf.98eb75e0130e862ac6e470d078a797c9.txt,1
1,1,1,0,volume_88_slice_50_jpg.rf.2d1ab20924a3a1c8d41205e0c964238a.txt,3
1,1,1,0,volume_146_slice_51_jpg.rf.4ff62ede8bb01c632c24f5e645845a83.txt,3
1,1,1,0,volume_258_slice_79_jpg.rf.272836eb7573771f13d5f2f1dd434155.txt,3
0,1,0,0,volume_110_slice_112_jpg.rf.c2bb25741d79e9c7df94dcecf55d7449.txt,1
1,1,1,0,volume_69_slice_85_jpg.rf.88b5009d3a81985a06fafdce45c20d18.txt,3
1,1,1,0,volume_252_slice_50_jpg.rf.26923573fa93ea80faf8e245bbdf2eaf.txt,3
1,1,0,0,volume_312_slice_88_jpg.rf.c63753000ba1fd768f43413398540760.txt,2
0,1,1,0,volume_174_slice_121_jpg.rf.7e0792c3598a4e7ab02fdd420e782c98.txt,2
1,1,1,0,volume_229_slice_84_jpg.rf.17320ac2918cd2cbe0dad342b29a7c12.txt,3
1,1,1,0,volume_23_slice_99_jpg.rf.35d3a41baec1827eac6ca9dbb4040da2.txt,3
0,1,0,0,volume_118_slice_98_jpg.rf.50e31e35d1b684886aed425f554f0530.txt,1
0,1,0,0,volume_115_slice_97_jpg.rf.f943254091a70528bcddbcd4c4eb7a6a.txt,1
0,1,0,0,volume_362_slice_85_jpg.rf.49dd2941303a7bac247c9cbeb8193627.txt,1
